step_number,aggregation_pct,sortedness_pct,monotonicity_pct,swap_count,array_size,algotype_mix,frozen_count,seed
108,100.0000,79.0000,96.0000,6,100,33/33/33_Bubble/Selection/Insertion,0,789
109,100.0000,80.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
110,100.0000,80.0000,98.0000,1,100,33/33/33_Bubble/Selection/Insertion,0,789
111,100.0000,80.0000,98.0000,0,100,33/33/33_Bubble/Selection/Insertion,0,789
112,100.0000,81.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
113,100.0000,81.0000,98.0000,1,100,33/33/33_Bubble/Selection/Insertion,0,789
114,100.0000,82.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
115,100.0000,83.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
116,100.0000,83.0000,98.0000,1,100,33/33/33_Bubble/Selection/Insertion,0,789
117,100.0000,83.0000,98.0000,0,100,33/33/33_Bubble/Selection/Insertion,0,789
118,100.0000,84.0000,98.0000,1,100,33/33/33_Bubble/Selection/Insertion,0,789
119,100.0000,86.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
120,100.0000,88.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
121,100.0000,89.0000,98.0000,1,100,33/33/33_Bubble/Selection/Insertion,0,789
122,100.0000,91.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
123,100.0000,94.0000,99.0000,2,100,33/33/33_Bubble/Selection/Insertion,0,789
124,100.0000,94.0000,99.0000,0,100,33/33/33_Bubble/Selection/Insertion,0,789
125,100.0000,94.0000,99.0000,0,100,33/33/33_Bubble/Selection/Insertion,0,789
126,100.0000,94.0000,99.0000,0,100,33/33/33_Bubble/Selection/Insertion,0,789
0,100.0000,1.0000,47.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,42
1,100.0000,0.0000,59.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,42
2,100.0000,0.0000,50.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,42
3,100.0000,1.0000,56.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,42
4,100.0000,0.0000,55.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
5,100.0000,1.0000,57.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,42
6,100.0000,1.0000,60.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,42
7,100.0000,0.0000,60.0000,31,100,33/33/33_Bubble/Selection/Insertion,1,42
8,100.0000,0.0000,57.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
9,100.0000,0.0000,60.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,42
10,100.0000,0.0000,59.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
11,100.0000,0.0000,59.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,42
12,100.0000,0.0000,58.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,42
13,100.0000,2.0000,61.0000,33,100,33/33/33_Bubble/Selection/Insertion,1,42
14,100.0000,1.0000,58.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
15,100.0000,0.0000,61.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
16,100.0000,1.0000,65.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
17,100.0000,0.0000,63.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
18,100.0000,0.0000,60.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,42
19,100.0000,3.0000,60.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,42
20,100.0000,4.0000,64.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
21,100.0000,2.0000,61.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
22,100.0000,1.0000,61.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
23,100.0000,1.0000,62.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
24,100.0000,0.0000,61.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
25,100.0000,0.0000,64.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
26,100.0000,0.0000,60.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
27,100.0000,0.0000,66.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,42
28,100.0000,0.0000,63.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,42
29,100.0000,0.0000,60.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,42
30,100.0000,0.0000,61.0000,31,100,33/33/33_Bubble/Selection/Insertion,1,42
31,100.0000,0.0000,63.0000,33,100,33/33/33_Bubble/Selection/Insertion,1,42
32,100.0000,1.0000,67.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
33,100.0000,1.0000,67.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
34,100.0000,0.0000,69.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
35,100.0000,0.0000,71.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,42
36,100.0000,0.0000,70.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,42
37,100.0000,1.0000,67.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
38,100.0000,0.0000,71.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
39,100.0000,0.0000,69.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
40,100.0000,0.0000,68.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,42
41,100.0000,2.0000,66.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
42,100.0000,0.0000,68.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,42
43,100.0000,0.0000,70.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
44,100.0000,1.0000,65.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
45,100.0000,1.0000,66.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
46,100.0000,0.0000,63.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
47,100.0000,0.0000,63.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,42
48,100.0000,0.0000,65.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
49,100.0000,1.0000,65.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
50,100.0000,0.0000,68.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
51,100.0000,0.0000,68.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,42
52,100.0000,0.0000,66.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
53,100.0000,1.0000,71.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
54,100.0000,1.0000,69.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
55,100.0000,2.0000,74.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,42
56,100.0000,2.0000,68.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,42
57,100.0000,3.0000,72.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
58,100.0000,2.0000,69.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,42
59,100.0000,2.0000,67.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,42
60,100.0000,3.0000,71.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,42
61,100.0000,2.0000,65.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
62,100.0000,1.0000,72.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,42
63,100.0000,1.0000,70.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,42
64,100.0000,1.0000,74.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
65,100.0000,1.0000,70.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,42
66,100.0000,1.0000,71.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
67,100.0000,1.0000,72.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
68,100.0000,1.0000,70.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,42
69,100.0000,1.0000,68.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,42
70,100.0000,1.0000,70.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
71,100.0000,1.0000,71.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
72,100.0000,1.0000,68.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
73,100.0000,2.0000,71.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
74,100.0000,4.0000,69.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,42
75,100.0000,3.0000,71.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,42
76,100.0000,1.0000,70.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,42
77,100.0000,5.0000,66.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,42
78,100.0000,7.0000,67.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,42
79,100.0000,5.0000,69.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,42
80,100.0000,6.0000,67.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
81,100.0000,4.0000,71.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,42
82,100.0000,4.0000,71.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,42
83,100.0000,8.0000,78.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,42
84,100.0000,8.0000,77.0000,12,100,33/33/33_Bubble/Selection/Insertion,1,42
85,100.0000,8.0000,75.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,42
86,100.0000,8.0000,81.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,42
87,100.0000,8.0000,76.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,42
88,100.0000,11.0000,77.0000,16,100,33/33/33_Bubble/Selection/Insertion,1,42
89,100.0000,10.0000,75.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,42
90,100.0000,8.0000,74.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,42
91,100.0000,9.0000,75.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,42
92,100.0000,10.0000,76.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,42
93,100.0000,12.0000,79.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,42
94,100.0000,11.0000,75.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,42
95,100.0000,10.0000,80.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,42
96,100.0000,12.0000,77.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,42
97,100.0000,12.0000,77.0000,16,100,33/33/33_Bubble/Selection/Insertion,1,42
98,100.0000,12.0000,80.0000,16,100,33/33/33_Bubble/Selection/Insertion,1,42
99,100.0000,17.0000,85.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,42
100,100.0000,22.0000,88.0000,12,100,33/33/33_Bubble/Selection/Insertion,1,42
101,100.0000,24.0000,89.0000,8,100,33/33/33_Bubble/Selection/Insertion,1,42
102,100.0000,25.0000,91.0000,6,100,33/33/33_Bubble/Selection/Insertion,1,42
103,100.0000,26.0000,89.0000,8,100,33/33/33_Bubble/Selection/Insertion,1,42
104,100.0000,27.0000,88.0000,7,100,33/33/33_Bubble/Selection/Insertion,1,42
105,100.0000,30.0000,88.0000,9,100,33/33/33_Bubble/Selection/Insertion,1,42
106,100.0000,35.0000,89.0000,9,100,33/33/33_Bubble/Selection/Insertion,1,42
107,100.0000,35.0000,90.0000,7,100,33/33/33_Bubble/Selection/Insertion,1,42
108,100.0000,37.0000,90.0000,5,100,33/33/33_Bubble/Selection/Insertion,1,42
109,100.0000,40.0000,89.0000,9,100,33/33/33_Bubble/Selection/Insertion,1,42
110,100.0000,44.0000,90.0000,8,100,33/33/33_Bubble/Selection/Insertion,1,42
111,100.0000,48.0000,90.0000,9,100,33/33/33_Bubble/Selection/Insertion,1,42
112,100.0000,52.0000,90.0000,8,100,33/33/33_Bubble/Selection/Insertion,1,42
113,100.0000,58.0000,92.0000,7,100,33/33/33_Bubble/Selection/Insertion,1,42
114,100.0000,62.0000,93.0000,5,100,33/33/33_Bubble/Selection/Insertion,1,42
115,100.0000,65.0000,94.0000,5,100,33/33/33_Bubble/Selection/Insertion,1,42
116,100.0000,66.0000,94.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
117,100.0000,68.0000,94.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
118,100.0000,73.0000,96.0000,6,100,33/33/33_Bubble/Selection/Insertion,1,42
119,100.0000,73.0000,95.0000,4,100,33/33/33_Bubble/Selection/Insertion,1,42
120,100.0000,74.0000,96.0000,4,100,33/33/33_Bubble/Selection/Insertion,1,42
121,100.0000,74.0000,96.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
122,100.0000,74.0000,95.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
123,100.0000,75.0000,96.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
124,100.0000,75.0000,96.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
125,100.0000,75.0000,95.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
126,100.0000,77.0000,95.0000,5,100,33/33/33_Bubble/Selection/Insertion,1,42
127,100.0000,79.0000,96.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,42
128,100.0000,83.0000,96.0000,4,100,33/33/33_Bubble/Selection/Insertion,1,42
129,100.0000,87.0000,97.0000,4,100,33/33/33_Bubble/Selection/Insertion,1,42
130,100.0000,91.0000,99.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,42
131,100.0000,92.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
132,100.0000,93.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
133,100.0000,94.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
134,100.0000,95.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
135,100.0000,96.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
136,100.0000,97.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
137,100.0000,97.0000,99.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,42
138,100.0000,98.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
139,100.0000,100.0000,100.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,42
140,100.0000,100.0000,100.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,42
141,100.0000,100.0000,100.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,42
142,100.0000,100.0000,100.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,42
0,100.0000,1.0000,50.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,123
1,100.0000,1.0000,55.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,123
2,100.0000,2.0000,57.0000,31,100,33/33/33_Bubble/Selection/Insertion,1,123
3,100.0000,1.0000,53.0000,36,100,33/33/33_Bubble/Selection/Insertion,1,123
4,100.0000,0.0000,55.0000,31,100,33/33/33_Bubble/Selection/Insertion,1,123
5,100.0000,2.0000,56.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,123
6,100.0000,2.0000,58.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,123
7,100.0000,2.0000,61.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,123
8,100.0000,1.0000,59.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
9,100.0000,1.0000,57.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,123
10,100.0000,3.0000,58.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,123
11,100.0000,3.0000,56.0000,31,100,33/33/33_Bubble/Selection/Insertion,1,123
12,100.0000,0.0000,59.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,123
13,100.0000,0.0000,62.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,123
14,100.0000,0.0000,60.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,123
15,100.0000,2.0000,60.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,123
16,100.0000,2.0000,59.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,123
17,100.0000,1.0000,65.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,123
18,100.0000,1.0000,61.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,123
19,100.0000,1.0000,59.0000,31,100,33/33/33_Bubble/Selection/Insertion,1,123
20,100.0000,0.0000,59.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,123
21,100.0000,0.0000,62.0000,32,100,33/33/33_Bubble/Selection/Insertion,1,123
22,100.0000,0.0000,64.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
23,100.0000,1.0000,60.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,123
24,100.0000,1.0000,61.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,123
25,100.0000,1.0000,67.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
26,100.0000,1.0000,65.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
27,100.0000,1.0000,65.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,123
28,100.0000,1.0000,64.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
29,100.0000,0.0000,68.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,123
30,100.0000,1.0000,72.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,123
31,100.0000,1.0000,69.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,123
32,100.0000,2.0000,71.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,123
33,100.0000,0.0000,69.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
34,100.0000,0.0000,66.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
35,100.0000,0.0000,67.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
36,100.0000,0.0000,67.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
37,100.0000,1.0000,65.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
38,100.0000,1.0000,68.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,123
39,100.0000,0.0000,68.0000,26,100,33/33/33_Bubble/Selection/Insertion,1,123
40,100.0000,1.0000,69.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,123
41,100.0000,2.0000,69.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
42,100.0000,1.0000,64.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
43,100.0000,0.0000,67.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,123
44,100.0000,0.0000,67.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
45,100.0000,0.0000,66.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,123
46,100.0000,1.0000,67.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
47,100.0000,2.0000,67.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
48,100.0000,3.0000,63.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,123
49,100.0000,3.0000,65.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,123
50,100.0000,3.0000,69.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,123
51,100.0000,4.0000,72.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
52,100.0000,2.0000,72.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,123
53,100.0000,3.0000,68.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,123
54,100.0000,3.0000,68.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
55,100.0000,1.0000,66.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
56,100.0000,3.0000,69.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,123
57,100.0000,4.0000,69.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
58,100.0000,1.0000,70.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,123
59,100.0000,1.0000,66.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
60,100.0000,3.0000,68.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,123
61,100.0000,1.0000,68.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
62,100.0000,2.0000,66.0000,24,100,33/33/33_Bubble/Selection/Insertion,1,123
63,100.0000,3.0000,67.0000,28,100,33/33/33_Bubble/Selection/Insertion,1,123
64,100.0000,4.0000,64.0000,27,100,33/33/33_Bubble/Selection/Insertion,1,123
65,100.0000,4.0000,68.0000,22,100,33/33/33_Bubble/Selection/Insertion,1,123
66,100.0000,1.0000,65.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
67,100.0000,2.0000,70.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
68,100.0000,2.0000,73.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
69,100.0000,3.0000,70.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,123
70,100.0000,5.0000,72.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,123
71,100.0000,2.0000,70.0000,21,100,33/33/33_Bubble/Selection/Insertion,1,123
72,100.0000,3.0000,68.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
73,100.0000,2.0000,69.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
74,100.0000,2.0000,71.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,123
75,100.0000,2.0000,73.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
76,100.0000,2.0000,75.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
77,100.0000,2.0000,74.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,123
78,100.0000,1.0000,74.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
79,100.0000,1.0000,76.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
80,100.0000,1.0000,77.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,123
81,100.0000,1.0000,78.0000,14,100,33/33/33_Bubble/Selection/Insertion,1,123
82,100.0000,1.0000,76.0000,12,100,33/33/33_Bubble/Selection/Insertion,1,123
83,100.0000,1.0000,74.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
84,100.0000,1.0000,75.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
85,100.0000,1.0000,74.0000,23,100,33/33/33_Bubble/Selection/Insertion,1,123
86,100.0000,1.0000,78.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,123
87,100.0000,1.0000,76.0000,16,100,33/33/33_Bubble/Selection/Insertion,1,123
88,100.0000,1.0000,76.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,123
89,100.0000,1.0000,75.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
90,100.0000,2.0000,75.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,123
91,100.0000,1.0000,78.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,123
92,100.0000,1.0000,77.0000,16,100,33/33/33_Bubble/Selection/Insertion,1,123
93,100.0000,1.0000,78.0000,12,100,33/33/33_Bubble/Selection/Insertion,1,123
94,100.0000,2.0000,77.0000,13,100,33/33/33_Bubble/Selection/Insertion,1,123
95,100.0000,3.0000,75.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
96,100.0000,2.0000,78.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,123
97,100.0000,1.0000,74.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,123
98,100.0000,2.0000,75.0000,16,100,33/33/33_Bubble/Selection/Insertion,1,123
99,100.0000,3.0000,75.0000,18,100,33/33/33_Bubble/Selection/Insertion,1,123
100,100.0000,6.0000,72.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,123
101,100.0000,3.0000,75.0000,20,100,33/33/33_Bubble/Selection/Insertion,1,123
102,100.0000,6.0000,75.0000,17,100,33/33/33_Bubble/Selection/Insertion,1,123
103,100.0000,8.0000,77.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
104,100.0000,9.0000,79.0000,15,100,33/33/33_Bubble/Selection/Insertion,1,123
105,100.0000,18.0000,79.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
106,100.0000,25.0000,83.0000,19,100,33/33/33_Bubble/Selection/Insertion,1,123
107,100.0000,27.0000,84.0000,14,100,33/33/33_Bubble/Selection/Insertion,1,123
108,100.0000,31.0000,85.0000,12,100,33/33/33_Bubble/Selection/Insertion,1,123
109,100.0000,39.0000,87.0000,13,100,33/33/33_Bubble/Selection/Insertion,1,123
110,100.0000,43.0000,87.0000,9,100,33/33/33_Bubble/Selection/Insertion,1,123
111,100.0000,53.0000,91.0000,11,100,33/33/33_Bubble/Selection/Insertion,1,123
112,100.0000,57.0000,92.0000,7,100,33/33/33_Bubble/Selection/Insertion,1,123
113,100.0000,61.0000,92.0000,6,100,33/33/33_Bubble/Selection/Insertion,1,123
114,100.0000,66.0000,93.0000,7,100,33/33/33_Bubble/Selection/Insertion,1,123
115,100.0000,73.0000,96.0000,6,100,33/33/33_Bubble/Selection/Insertion,1,123
116,100.0000,73.0000,95.0000,4,100,33/33/33_Bubble/Selection/Insertion,1,123
117,100.0000,74.0000,97.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,123
118,100.0000,74.0000,97.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,123
119,100.0000,76.0000,96.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,123
120,100.0000,80.0000,98.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,123
121,100.0000,81.0000,97.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
122,100.0000,83.0000,98.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
123,100.0000,83.0000,97.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,123
124,100.0000,84.0000,97.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
125,100.0000,85.0000,97.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
126,100.0000,86.0000,97.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
127,100.0000,87.0000,97.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
128,100.0000,88.0000,97.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
129,100.0000,90.0000,97.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,123
130,100.0000,93.0000,98.0000,3,100,33/33/33_Bubble/Selection/Insertion,1,123
131,100.0000,96.0000,99.0000,2,100,33/33/33_Bubble/Selection/Insertion,1,123
132,100.0000,97.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,123
133,100.0000,98.0000,99.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,123
134,100.0000,100.0000,100.0000,1,100,33/33/33_Bubble/Selection/Insertion,1,123
135,100.0000,100.0000,100.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,123
136,100.0000,100.0000,100.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,123
137,100.0000,100.0000,100.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,123
0,100.0000,0.0000,48.0000,0,100,33/33/33_Bubble/Selection/Insertion,1,789
1,100.0000,1.0000,57.0000,35,100,33/33/33_Bubble/Selection/Insertion,1,789
2,100.0000,1.0000,60.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,789
3,100.0000,2.0000,57.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,789
4,100.0000,4.0000,58.0000,33,100,33/33/33_Bubble/Selection/Insertion,1,789
5,100.0000,0.0000,59.0000,33,100,33/33/33_Bubble/Selection/Insertion,1,789
6,100.0000,0.0000,55.0000,30,100,33/33/33_Bubble/Selection/Insertion,1,789
7,100.0000,3.0000,58.0000,29,100,33/33/33_Bubble/Selection/Insertion,1,789
8,100.0000,2.0000,57.0000,25,100,33/33/33_Bubble/Selection/Insertion,1,789
